,open_covid_region_code,date,hospitalized_new
1559,FR-51,2020-10-01,2.0
1560,FR-52,2020-03-19,32.0
1561,FR-52,2020-03-26,54.0
1562,FR-52,2020-04-02,121.0
1563,FR-52,2020-04-09,48.0
1564,FR-52,2020-04-16,62.0
1565,FR-52,2020-04-23,15.0
1566,FR-52,2020-04-30,21.0
1567,FR-52,2020-05-07,52.0
1568,FR-52,2020-05-14,10.0
1569,FR-52,2020-05-21,9.0
1570,FR-52,2020-05-28,21.0
1571,FR-52,2020-06-04,2.0
1572,FR-52,2020-06-11,4.0
1573,FR-52,2020-06-18,8.0
1574,FR-52,2020-06-25,4.0
1575,FR-52,2020-07-02,1.0
1576,FR-52,2020-07-09,0.0
1577,FR-52,2020-07-16,1.0
1578,FR-52,2020-07-23,5.0
1579,FR-52,2020-07-30,0.0
1580,FR-52,2020-08-06,1.0
1581,FR-52,2020-08-13,0.0
1582,FR-52,2020-08-20,0.0
1583,FR-52,2020-08-27,1.0
1584,FR-52,2020-09-03,1.0
1585,FR-52,2020-09-10,4.0
1586,FR-52,2020-09-17,2.0
1587,FR-52,2020-09-24,4.0
1588,FR-52,2020-10-01,2.0
1589,FR-53,2020-03-19,19.0
1590,FR-53,2020-03-26,54.0
1591,FR-53,2020-04-02,36.0
1592,FR-53,2020-04-09,35.0
1593,FR-53,2020-04-16,41.0
1594,FR-53,2020-04-23,12.0
1595,FR-53,2020-04-30,17.0
1596,FR-53,2020-05-07,7.0
1597,FR-53,2020-05-14,4.0
1598,FR-53,2020-05-21,3.0
1599,FR-53,2020-05-28,4.0
1600,FR-53,2020-06-04,2.0
1601,FR-53,2020-06-11,2.0
1602,FR-53,2020-06-18,1.0
1603,FR-53,2020-06-25,5.0
1604,FR-53,2020-07-02,4.0
1605,FR-53,2020-07-09,8.0
1606,FR-53,2020-07-16,10.0
1607,FR-53,2020-07-23,14.0
1608,FR-53,2020-07-30,15.0
1609,FR-53,2020-08-06,12.0
1610,FR-53,2020-08-13,7.0
1611,FR-53,2020-08-20,5.0
1612,FR-53,2020-08-27,5.0
1613,FR-53,2020-09-03,10.0
1614,FR-53,2020-09-10,2.0
1615,FR-53,2020-09-17,3.0
1616,FR-53,2020-09-24,5.0
1617,FR-53,2020-10-01,0.0
1618,FR-54,2020-03-19,197.0
1619,FR-54,2020-03-26,361.0
1620,FR-54,2020-04-02,356.0
1621,FR-54,2020-04-09,238.0
1622,FR-54,2020-04-16,124.0
1623,FR-54,2020-04-23,143.0
1624,FR-54,2020-04-30,76.0
1625,FR-54,2020-05-07,72.0
1626,FR-54,2020-05-14,35.0
1627,FR-54,2020-05-21,57.0
1628,FR-54,2020-05-28,19.0
1629,FR-54,2020-06-04,35.0
1630,FR-54,2020-06-11,23.0
1631,FR-54,2020-06-18,22.0
1632,FR-54,2020-06-25,11.0
1633,FR-54,2020-07-02,3.0
1634,FR-54,2020-07-09,9.0
1635,FR-54,2020-07-16,9.0
1636,FR-54,2020-07-23,5.0
1637,FR-54,2020-07-30,8.0
1638,FR-54,2020-08-06,5.0
1639,FR-54,2020-08-13,8.0
1640,FR-54,2020-08-20,1.0
1641,FR-54,2020-08-27,22.0
1642,FR-54,2020-09-03,23.0
1643,FR-54,2020-09-10,22.0
1644,FR-54,2020-09-17,14.0
1645,FR-54,2020-09-24,19.0
1646,FR-54,2020-10-01,4.0
1647,FR-55,2020-03-19,134.0
1648,FR-55,2020-03-26,127.0
1649,FR-55,2020-04-02,102.0
1650,FR-55,2020-04-09,73.0
1651,FR-55,2020-04-16,68.0
1652,FR-55,2020-04-23,35.0
1653,FR-55,2020-04-30,37.0
1654,FR-55,2020-05-07,32.0
1655,FR-55,2020-05-14,54.0
1656,FR-55,2020-05-21,20.0
1657,FR-55,2020-05-28,23.0
1658,FR-55,2020-06-04,17.0
1659,FR-55,2020-06-11,8.0
1660,FR-55,2020-06-18,14.0
1661,FR-55,2020-06-25,1.0
1662,FR-55,2020-07-02,3.0
1663,FR-55,2020-07-09,0.0
1664,FR-55,2020-07-16,0.0
1665,FR-55,2020-07-23,1.0
1666,FR-55,2020-07-30,1.0
1667,FR-55,2020-08-06,0.0
1668,FR-55,2020-08-13,1.0
1669,FR-55,2020-08-20,0.0
1670,FR-55,2020-08-27,1.0
1671,FR-55,2020-09-03,0.0
1672,FR-55,2020-09-10,3.0
1673,FR-55,2020-09-17,2.0
1674,FR-55,2020-09-24,8.0
1675,FR-55,2020-10-01,1.0
1676,FR-56,2020-03-19,81.0
1677,FR-56,2020-03-26,120.0
1678,FR-56,2020-04-02,100.0
1679,FR-56,2020-04-09,47.0
1680,FR-56,2020-04-16,46.0
1681,FR-56,2020-04-23,47.0
1682,FR-56,2020-04-30,22.0
1683,FR-56,2020-05-07,10.0
1684,FR-56,2020-05-14,7.0
1685,FR-56,2020-05-21,5.0
1686,FR-56,2020-05-28,12.0
1687,FR-56,2020-06-04,2.0
1688,FR-56,2020-06-11,1.0
1689,FR-56,2020-06-18,2.0
1690,FR-56,2020-06-25,4.0
1691,FR-56,2020-07-02,0.0
1692,FR-56,2020-07-09,1.0
1693,FR-56,2020-07-16,1.0
1694,FR-56,2020-07-23,2.0
1695,FR-56,2020-07-30,6.0
1696,FR-56,2020-08-06,1.0
1697,FR-56,2020-08-13,2.0
1698,FR-56,2020-08-20,5.0
1699,FR-56,2020-08-27,1.0
1700,FR-56,2020-09-03,2.0
1701,FR-56,2020-09-10,32.0
1702,FR-56,2020-09-17,31.0
1703,FR-56,2020-09-24,13.0
1704,FR-56,2020-10-01,4.0
1705,FR-57,2020-03-19,579.0
1706,FR-57,2020-03-26,826.0
1707,FR-57,2020-04-02,651.0
1708,FR-57,2020-04-09,477.0
1709,FR-57,2020-04-16,300.0
1710,FR-57,2020-04-23,232.0
1711,FR-57,2020-04-30,160.0
1712,FR-57,2020-05-07,132.0
1713,FR-57,2020-05-14,76.0
1714,FR-57,2020-05-21,43.0
1715,FR-57,2020-05-28,56.0
1716,FR-57,2020-06-04,25.0
1717,FR-57,2020-06-11,19.0
1718,FR-57,2020-06-18,11.0
1719,FR-57,2020-06-25,2.0
1720,FR-57,2020-07-02,38.0
1721,FR-57,2020-07-09,0.0
1722,FR-57,2020-07-16,7.0
1723,FR-57,2020-07-23,7.0
1724,FR-57,2020-07-30,8.0
1725,FR-57,2020-08-06,9.0
1726,FR-57,2020-08-13,6.0
1727,FR-57,2020-08-20,4.0
1728,FR-57,2020-08-27,7.0
1729,FR-57,2020-09-03,28.0
1730,FR-57,2020-09-10,16.0
1731,FR-57,2020-09-17,18.0
1732,FR-57,2020-09-24,7.0
1733,FR-57,2020-10-01,25.0
1734,FR-58,2020-03-19,3.0
1735,FR-58,2020-03-26,10.0
1736,FR-58,2020-04-02,39.0
1737,FR-58,2020-04-09,33.0
1738,FR-58,2020-04-16,24.0
1739,FR-58,2020-04-23,13.0
1740,FR-58,2020-04-30,1.0
1741,FR-58,2020-05-07,4.0
1742,FR-58,2020-05-14,2.0
1743,FR-58,2020-05-21,2.0
1744,FR-58,2020-05-28,5.0
1745,FR-58,2020-06-04,0.0
1746,FR-58,2020-06-11,0.0
1747,FR-58,2020-06-18,1.0
1748,FR-58,2020-06-25,0.0
1749,FR-58,2020-07-02,0.0
1750,FR-58,2020-07-09,1.0
1751,FR-58,2020-07-16,1.0
1752,FR-58,2020-07-23,0.0
1753,FR-58,2020-07-30,0.0
1754,FR-58,2020-08-06,0.0
1755,FR-58,2020-08-13,0.0
1756,FR-58,2020-08-20,1.0
1757,FR-58,2020-08-27,2.0
1758,FR-58,2020-09-03,3.0
1759,FR-58,2020-09-10,2.0
1760,FR-58,2020-09-17,4.0
1761,FR-58,2020-09-24,7.0
1762,FR-58,2020-10-01,1.0
1763,FR-59,2020-03-19,324.0
1764,FR-59,2020-03-26,637.0
1765,FR-59,2020-04-02,729.0
1766,FR-59,2020-04-09,483.0
1767,FR-59,2020-04-16,361.0
1768,FR-59,2020-04-23,195.0
1769,FR-59,2020-04-30,173.0
1770,FR-59,2020-05-07,137.0
1771,FR-59,2020-05-14,144.0
1772,FR-59,2020-05-21,93.0
1773,FR-59,2020-05-28,61.0
1774,FR-59,2020-06-04,66.0
1775,FR-59,2020-06-11,28.0
1776,FR-59,2020-06-18,30.0
1777,FR-59,2020-06-25,22.0
1778,FR-59,2020-07-02,21.0
1779,FR-59,2020-07-09,23.0
1780,FR-59,2020-07-16,52.0
1781,FR-59,2020-07-23,53.0
1782,FR-59,2020-07-30,44.0
1783,FR-59,2020-08-06,39.0
1784,FR-59,2020-08-13,40.0
1785,FR-59,2020-08-20,34.0
1786,FR-59,2020-08-27,48.0
1787,FR-59,2020-09-03,53.0
1788,FR-59,2020-09-10,78.0
1789,FR-59,2020-09-17,147.0
1790,FR-59,2020-09-24,177.0
1791,FR-59,2020-10-01,38.0
1792,FR-60,2020-03-19,218.0
1793,FR-60,2020-03-26,297.0
1794,FR-60,2020-04-02,395.0
1795,FR-60,2020-04-09,251.0
1796,FR-60,2020-04-16,194.0
1797,FR-60,2020-04-23,117.0
1798,FR-60,2020-04-30,42.0
1799,FR-60,2020-05-07,47.0
1800,FR-60,2020-05-14,60.0
1801,FR-60,2020-05-21,23.0
1802,FR-60,2020-05-28,26.0
1803,FR-60,2020-06-04,9.0
1804,FR-60,2020-06-11,7.0
1805,FR-60,2020-06-18,4.0
1806,FR-60,2020-06-25,9.0
1807,FR-60,2020-07-02,4.0
1808,FR-60,2020-07-09,6.0
1809,FR-60,2020-07-16,1.0
1810,FR-60,2020-07-23,9.0
1811,FR-60,2020-07-30,8.0
1812,FR-60,2020-08-06,13.0
1813,FR-60,2020-08-13,4.0
1814,FR-60,2020-08-20,4.0
1815,FR-60,2020-08-27,5.0
1816,FR-60,2020-09-03,9.0
1817,FR-60,2020-09-10,18.0
1818,FR-60,2020-09-17,34.0
1819,FR-60,2020-09-24,49.0
1820,FR-60,2020-10-01,5.0
1821,FR-61,2020-03-19,27.0
1822,FR-61,2020-03-26,60.0
1823,FR-61,2020-04-02,67.0
1824,FR-61,2020-04-09,50.0
1825,FR-61,2020-04-16,25.0
1826,FR-61,2020-04-23,24.0
1827,FR-61,2020-04-30,21.0
1828,FR-61,2020-05-07,7.0
1829,FR-61,2020-05-14,9.0
1830,FR-61,2020-05-21,11.0
1831,FR-61,2020-05-28,5.0
1832,FR-61,2020-06-04,2.0
1833,FR-61,2020-06-11,3.0
1834,FR-61,2020-06-18,7.0
1835,FR-61,2020-06-25,1.0
1836,FR-61,2020-07-02,2.0
1837,FR-61,2020-07-09,0.0
1838,FR-61,2020-07-16,1.0
1839,FR-61,2020-07-23,1.0
1840,FR-61,2020-07-30,3.0
1841,FR-61,2020-08-06,2.0
1842,FR-61,2020-08-13,1.0
1843,FR-61,2020-08-20,4.0
1844,FR-61,2020-08-27,0.0
1845,FR-61,2020-09-03,0.0
1846,FR-61,2020-09-10,3.0
1847,FR-61,2020-09-17,6.0
1848,FR-61,2020-09-24,12.0
1849,FR-61,2020-10-01,2.0
1850,FR-62,2020-03-19,154.0
1851,FR-62,2020-03-26,265.0
1852,FR-62,2020-04-02,373.0
1853,FR-62,2020-04-09,294.0
1854,FR-62,2020-04-16,302.0
1855,FR-62,2020-04-23,189.0
1856,FR-62,2020-04-30,153.0
1857,FR-62,2020-05-07,65.0
1858,FR-62,2020-05-14,74.0
1859,FR-62,2020-05-21,29.0
1860,FR-62,2020-05-28,30.0
1861,FR-62,2020-06-04,15.0
1862,FR-62,2020-06-11,3.0
1863,FR-62,2020-06-18,3.0
1864,FR-62,2020-06-25,10.0
1865,FR-62,2020-07-02,5.0
1866,FR-62,2020-07-09,9.0
1867,FR-62,2020-07-16,8.0
1868,FR-62,2020-07-23,10.0
1869,FR-62,2020-07-30,14.0
1870,FR-62,2020-08-06,13.0
1871,FR-62,2020-08-13,16.0
1872,FR-62,2020-08-20,8.0
1873,FR-62,2020-08-27,12.0
1874,FR-62,2020-09-03,37.0
1875,FR-62,2020-09-10,51.0
1876,FR-62,2020-09-17,70.0
1877,FR-62,2020-09-24,68.0
1878,FR-62,2020-10-01,10.0
1879,FR-63,2020-03-19,24.0
1880,FR-63,2020-03-26,79.0
1881,FR-63,2020-04-02,51.0
1882,FR-63,2020-04-09,28.0
1883,FR-63,2020-04-16,23.0
1884,FR-63,2020-04-23,9.0
1885,FR-63,2020-04-30,15.0
1886,FR-63,2020-05-07,8.0
1887,FR-63,2020-05-14,14.0
1888,FR-63,2020-05-21,7.0
1889,FR-63,2020-05-28,1.0
1890,FR-63,2020-06-04,1.0
1891,FR-63,2020-06-11,0.0
1892,FR-63,2020-06-18,0.0
1893,FR-63,2020-06-25,1.0
1894,FR-63,2020-07-02,2.0
1895,FR-63,2020-07-09,1.0
1896,FR-63,2020-07-16,0.0
1897,FR-63,2020-07-23,0.0
1898,FR-63,2020-07-30,0.0
1899,FR-63,2020-08-06,4.0
1900,FR-63,2020-08-13,4.0
1901,FR-63,2020-08-20,1.0
1902,FR-63,2020-08-27,7.0
1903,FR-63,2020-09-03,7.0
1904,FR-63,2020-09-10,13.0
1905,FR-63,2020-09-17,43.0
1906,FR-63,2020-09-24,35.0
1907,FR-63,2020-10-01,4.0
1908,FR-64,2020-03-19,42.0
1909,FR-64,2020-03-26,87.0
1910,FR-64,2020-04-02,62.0
1911,FR-64,2020-04-09,34.0
1912,FR-64,2020-04-16,15.0
1913,FR-64,2020-04-23,14.0
1914,FR-64,2020-04-30,3.0
1915,FR-64,2020-05-07,1.0
1916,FR-64,2020-05-14,3.0
1917,FR-64,2020-05-21,0.0
1918,FR-64,2020-05-28,3.0
1919,FR-64,2020-06-04,4.0
1920,FR-64,2020-06-11,0.0
1921,FR-64,2020-06-18,0.0
1922,FR-64,2020-06-25,1.0
1923,FR-64,2020-07-02,0.0
1924,FR-64,2020-07-09,0.0
1925,FR-64,2020-07-16,2.0
1926,FR-64,2020-07-23,0.0
1927,FR-64,2020-07-30,2.0
1928,FR-64,2020-08-06,3.0
1929,FR-64,2020-08-13,3.0
1930,FR-64,2020-08-20,1.0
1931,FR-64,2020-08-27,9.0
1932,FR-64,2020-09-03,6.0
1933,FR-64,2020-09-10,25.0
1934,FR-64,2020-09-17,26.0
1935,FR-64,2020-09-24,32.0
1936,FR-64,2020-10-01,10.0
1937,FR-65,2020-03-19,10.0
1938,FR-65,2020-03-26,45.0
1939,FR-65,2020-04-02,52.0
1940,FR-65,2020-04-09,54.0
1941,FR-65,2020-04-16,19.0
1942,FR-65,2020-04-23,10.0
1943,FR-65,2020-04-30,5.0
1944,FR-65,2020-05-07,1.0
1945,FR-65,2020-05-14,1.0
1946,FR-65,2020-05-21,0.0
1947,FR-65,2020-05-28,0.0
1948,FR-65,2020-06-04,0.0
1949,FR-65,2020-06-11,0.0
1950,FR-65,2020-06-18,0.0
1951,FR-65,2020-06-25,0.0
1952,FR-65,2020-07-02,0.0
1953,FR-65,2020-07-09,1.0
1954,FR-65,2020-07-16,0.0
1955,FR-65,2020-07-23,1.0
1956,FR-65,2020-07-30,0.0
1957,FR-65,2020-08-06,2.0
1958,FR-65,2020-08-13,3.0
1959,FR-65,2020-08-20,5.0
1960,FR-65,2020-08-27,1.0
1961,FR-65,2020-09-03,1.0
1962,FR-65,2020-09-10,3.0
1963,FR-65,2020-09-17,4.0
1964,FR-65,2020-09-24,7.0
1965,FR-65,2020-10-01,0.0
1966,FR-66,2020-03-19,127.0
1967,FR-66,2020-03-26,121.0
1968,FR-66,2020-04-02,62.0
1969,FR-66,2020-04-09,30.0
1970,FR-66,2020-04-16,11.0
1971,FR-66,2020-04-23,13.0
1972,FR-66,2020-04-30,4.0
1973,FR-66,2020-05-07,1.0
1974,FR-66,2020-05-14,0.0
1975,FR-66,2020-05-21,1.0
1976,FR-66,2020-05-28,0.0
1977,FR-66,2020-06-04,0.0
1978,FR-66,2020-06-11,0.0
1979,FR-66,2020-06-18,0.0
1980,FR-66,2020-06-25,0.0
1981,FR-66,2020-07-02,0.0
1982,FR-66,2020-07-09,3.0
1983,FR-66,2020-07-16,0.0
1984,FR-66,2020-07-23,2.0
1985,FR-66,2020-07-30,0.0
1986,FR-66,2020-08-06,0.0
1987,FR-66,2020-08-13,5.0
1988,FR-66,2020-08-20,5.0
1989,FR-66,2020-08-27,5.0
1990,FR-66,2020-09-03,6.0
1991,FR-66,2020-09-10,14.0
1992,FR-66,2020-09-17,11.0
1993,FR-66,2020-09-24,13.0
1994,FR-66,2020-10-01,2.0
1995,FR-67,2020-03-19,683.0
1996,FR-67,2020-03-26,778.0
1997,FR-67,2020-04-02,654.0
1998,FR-67,2020-04-09,434.0
1999,FR-67,2020-04-16,341.0
2000,FR-67,2020-04-23,186.0
2001,FR-67,2020-04-30,130.0
2002,FR-67,2020-05-07,109.0
2003,FR-67,2020-05-14,69.0
2004,FR-67,2020-05-21,48.0
2005,FR-67,2020-05-28,57.0
2006,FR-67,2020-06-04,23.0
2007,FR-67,2020-06-11,23.0
2008,FR-67,2020-06-18,13.0
2009,FR-67,2020-06-25,10.0
2010,FR-67,2020-07-02,6.0
2011,FR-67,2020-07-09,5.0
2012,FR-67,2020-07-16,8.0
2013,FR-67,2020-07-23,3.0
2014,FR-67,2020-07-30,6.0
2015,FR-67,2020-08-06,6.0
2016,FR-67,2020-08-13,16.0
2017,FR-67,2020-08-20,28.0
2018,FR-67,2020-08-27,22.0
2019,FR-67,2020-09-03,10.0
2020,FR-67,2020-09-10,20.0
2021,FR-67,2020-09-17,34.0
2022,FR-67,2020-09-24,21.0
2023,FR-67,2020-10-01,3.0
2024,FR-68,2020-03-19,886.0
2025,FR-68,2020-03-26,1064.0
2026,FR-68,2020-04-02,657.0
2027,FR-68,2020-04-09,384.0
2028,FR-68,2020-04-16,260.0
2029,FR-68,2020-04-23,197.0
2030,FR-68,2020-04-30,183.0
2031,FR-68,2020-05-07,112.0
2032,FR-68,2020-05-14,155.0
2033,FR-68,2020-05-21,91.0
2034,FR-68,2020-05-28,42.0
2035,FR-68,2020-06-04,53.0
2036,FR-68,2020-06-11,27.0
2037,FR-68,2020-06-18,22.0
2038,FR-68,2020-06-25,29.0
2039,FR-68,2020-07-02,18.0
2040,FR-68,2020-07-09,11.0
2041,FR-68,2020-07-16,8.0
2042,FR-68,2020-07-23,9.0
2043,FR-68,2020-07-30,7.0
2044,FR-68,2020-08-06,22.0
2045,FR-68,2020-08-13,15.0
2046,FR-68,2020-08-20,19.0
2047,FR-68,2020-08-27,16.0
2048,FR-68,2020-09-03,14.0
2049,FR-68,2020-09-10,24.0
2050,FR-68,2020-09-17,14.0
2051,FR-68,2020-09-24,21.0
2052,FR-68,2020-10-01,3.0
2053,FR-69,2020-03-19,723.0
2054,FR-69,2020-03-26,1012.0
2055,FR-69,2020-04-02,690.0
2056,FR-69,2020-04-09,583.0
2057,FR-69,2020-04-16,429.0
2058,FR-69,2020-04-23,292.0
2059,FR-69,2020-04-30,187.0
2060,FR-69,2020-05-07,105.0
2061,FR-69,2020-05-14,113.0
2062,FR-69,2020-05-21,76.0
2063,FR-69,2020-05-28,70.0
2064,FR-69,2020-06-04,30.0
2065,FR-69,2020-06-11,26.0
2066,FR-69,2020-06-18,30.0
2067,FR-69,2020-06-25,16.0
2068,FR-69,2020-07-02,18.0
2069,FR-69,2020-07-09,22.0
2070,FR-69,2020-07-16,22.0
2071,FR-69,2020-07-23,38.0
2072,FR-69,2020-07-30,20.0
2073,FR-69,2020-08-06,38.0
2074,FR-69,2020-08-13,37.0
2075,FR-69,2020-08-20,40.0
2076,FR-69,2020-08-27,113.0
2077,FR-69,2020-09-03,202.0
2078,FR-69,2020-09-10,223.0
2079,FR-69,2020-09-17,237.0
2080,FR-69,2020-09-24,217.0
2081,FR-69,2020-10-01,23.0
2082,FR-70,2020-03-19,54.0
2083,FR-70,2020-03-26,108.0
2084,FR-70,2020-04-02,79.0
2085,FR-70,2020-04-09,43.0
2086,FR-70,2020-04-16,29.0
2087,FR-70,2020-04-23,30.0
2088,FR-70,2020-04-30,14.0
2089,FR-70,2020-05-07,12.0
2090,FR-70,2020-05-14,2.0
2091,FR-70,2020-05-21,1.0
2092,FR-70,2020-05-28,0.0
2093,FR-70,2020-06-04,0.0
2094,FR-70,2020-06-11,0.0
2095,FR-70,2020-06-18,0.0
2096,FR-70,2020-06-25,0.0
2097,FR-70,2020-07-02,0.0
2098,FR-70,2020-07-09,0.0
2099,FR-70,2020-07-16,0.0
2100,FR-70,2020-07-23,0.0
2101,FR-70,2020-07-30,0.0
2102,FR-70,2020-08-06,0.0
2103,FR-70,2020-08-13,0.0
2104,FR-70,2020-08-20,0.0
2105,FR-70,2020-08-27,0.0
2106,FR-70,2020-09-03,2.0
2107,FR-70,2020-09-10,0.0
2108,FR-70,2020-09-17,0.0
2109,FR-70,2020-09-24,1.0
2110,FR-70,2020-10-01,0.0
2111,FR-71,2020-03-19,209.0
2112,FR-71,2020-03-26,204.0
2113,FR-71,2020-04-02,162.0
2114,FR-71,2020-04-09,109.0
2115,FR-71,2020-04-16,158.0
2116,FR-71,2020-04-23,122.0
2117,FR-71,2020-04-30,65.0
2118,FR-71,2020-05-07,32.0
2119,FR-71,2020-05-14,31.0
2120,FR-71,2020-05-21,21.0
2121,FR-71,2020-05-28,14.0
2122,FR-71,2020-06-04,11.0
2123,FR-71,2020-06-11,1.0
2124,FR-71,2020-06-18,2.0
2125,FR-71,2020-06-25,5.0
2126,FR-71,2020-07-02,3.0
2127,FR-71,2020-07-09,8.0
2128,FR-71,2020-07-16,4.0
2129,FR-71,2020-07-23,4.0
2130,FR-71,2020-07-30,3.0
2131,FR-71,2020-08-06,3.0
2132,FR-71,2020-08-13,4.0
2133,FR-71,2020-08-20,4.0
2134,FR-71,2020-08-27,4.0
2135,FR-71,2020-09-03,6.0
2136,FR-71,2020-09-10,29.0
2137,FR-71,2020-09-17,34.0
2138,FR-71,2020-09-24,37.0
2139,FR-71,2020-10-01,2.0
2140,FR-72,2020-03-19,30.0
2141,FR-72,2020-03-26,160.0
2142,FR-72,2020-04-02,81.0
2143,FR-72,2020-04-09,91.0
2144,FR-72,2020-04-16,52.0
2145,FR-72,2020-04-23,49.0
2146,FR-72,2020-04-30,33.0
2147,FR-72,2020-05-07,23.0
2148,FR-72,2020-05-14,11.0
2149,FR-72,2020-05-21,6.0
2150,FR-72,2020-05-28,5.0
2151,FR-72,2020-06-04,3.0
2152,FR-72,2020-06-11,2.0
2153,FR-72,2020-06-18,1.0
2154,FR-72,2020-06-25,2.0
2155,FR-72,2020-07-02,1.0
2156,FR-72,2020-07-09,0.0
2157,FR-72,2020-07-16,3.0
2158,FR-72,2020-07-23,8.0
2159,FR-72,2020-07-30,22.0
2160,FR-72,2020-08-06,17.0
2161,FR-72,2020-08-13,17.0
2162,FR-72,2020-08-20,11.0
2163,FR-72,2020-08-27,9.0
2164,FR-72,2020-09-03,4.0
2165,FR-72,2020-09-10,12.0
2166,FR-72,2020-09-17,26.0
2167,FR-72,2020-09-24,28.0
2168,FR-72,2020-10-01,2.0
2169,FR-73,2020-03-19,53.0
2170,FR-73,2020-03-26,142.0
2171,FR-73,2020-04-02,90.0
2172,FR-73,2020-04-09,62.0
2173,FR-73,2020-04-16,51.0
2174,FR-73,2020-04-23,39.0
2175,FR-73,2020-04-30,18.0
2176,FR-73,2020-05-07,10.0
2177,FR-73,2020-05-14,12.0
2178,FR-73,2020-05-21,7.0
2179,FR-73,2020-05-28,4.0
2180,FR-73,2020-06-04,6.0
2181,FR-73,2020-06-11,4.0
2182,FR-73,2020-06-18,3.0
2183,FR-73,2020-06-25,1.0
2184,FR-73,2020-07-02,5.0
2185,FR-73,2020-07-09,3.0
2186,FR-73,2020-07-16,1.0
2187,FR-73,2020-07-23,3.0
2188,FR-73,2020-07-30,4.0
2189,FR-73,2020-08-06,3.0
2190,FR-73,2020-08-13,8.0
2191,FR-73,2020-08-20,5.0
2192,FR-73,2020-08-27,6.0
2193,FR-73,2020-09-03,8.0
2194,FR-73,2020-09-10,15.0
2195,FR-73,2020-09-17,12.0
2196,FR-73,2020-09-24,19.0
2197,FR-73,2020-10-01,0.0
2198,FR-74,2020-03-19,143.0
2199,FR-74,2020-03-26,266.0
2200,FR-74,2020-04-02,206.0
2201,FR-74,2020-04-09,142.0
2202,FR-74,2020-04-16,106.0
2203,FR-74,2020-04-23,67.0
2204,FR-74,2020-04-30,45.0
2205,FR-74,2020-05-07,32.0
2206,FR-74,2020-05-14,26.0
2207,FR-74,2020-05-21,10.0
2208,FR-74,2020-05-28,6.0
2209,FR-74,2020-06-04,3.0
2210,FR-74,2020-06-11,2.0
2211,FR-74,2020-06-18,7.0
2212,FR-74,2020-06-25,5.0
2213,FR-74,2020-07-02,3.0
2214,FR-74,2020-07-09,1.0
2215,FR-74,2020-07-16,4.0
2216,FR-74,2020-07-23,8.0
2217,FR-74,2020-07-30,7.0
2218,FR-74,2020-08-06,10.0
2219,FR-74,2020-08-13,8.0
2220,FR-74,2020-08-20,8.0
2221,FR-74,2020-08-27,10.0
2222,FR-74,2020-09-03,17.0
2223,FR-74,2020-09-10,8.0
2224,FR-74,2020-09-17,10.0
2225,FR-74,2020-09-24,24.0
2226,FR-74,2020-10-01,2.0
2227,FR-75,2020-03-19,1286.0
2228,FR-75,2020-03-26,2167.0
2229,FR-75,2020-04-02,1856.0
2230,FR-75,2020-04-09,1333.0
2231,FR-75,2020-04-16,879.0
2232,FR-75,2020-04-23,509.0
2233,FR-75,2020-04-30,342.0
2234,FR-75,2020-05-07,254.0
2235,FR-75,2020-05-14,149.0
2236,FR-75,2020-05-21,84.0
2237,FR-75,2020-05-28,67.0
2238,FR-75,2020-06-04,60.0
2239,FR-75,2020-06-11,30.0
2240,FR-75,2020-06-18,24.0
2241,FR-75,2020-06-25,37.0
2242,FR-75,2020-07-02,35.0
2243,FR-75,2020-07-09,30.0
2244,FR-75,2020-07-16,51.0
2245,FR-75,2020-07-23,39.0
2246,FR-75,2020-07-30,37.0
2247,FR-75,2020-08-06,71.0
2248,FR-75,2020-08-13,63.0
2249,FR-75,2020-08-20,66.0
2250,FR-75,2020-08-27,70.0
2251,FR-75,2020-09-03,118.0
2252,FR-75,2020-09-10,176.0
2253,FR-75,2020-09-17,246.0
2254,FR-75,2020-09-24,275.0
2255,FR-75,2020-10-01,42.0
2256,FR-76,2020-03-19,131.0
2257,FR-76,2020-03-26,299.0
2258,FR-76,2020-04-02,216.0
2259,FR-76,2020-04-09,120.0
2260,FR-76,2020-04-16,120.0
2261,FR-76,2020-04-23,85.0
2262,FR-76,2020-04-30,22.0
2263,FR-76,2020-05-07,27.0
2264,FR-76,2020-05-14,33.0
2265,FR-76,2020-05-21,12.0
2266,FR-76,2020-05-28,7.0
2267,FR-76,2020-06-04,0.0
2268,FR-76,2020-06-11,4.0
2269,FR-76,2020-06-18,7.0
2270,FR-76,2020-06-25,10.0
2271,FR-76,2020-07-02,12.0
2272,FR-76,2020-07-09,20.0
2273,FR-76,2020-07-16,3.0
2274,FR-76,2020-07-23,3.0
2275,FR-76,2020-07-30,1.0
2276,FR-76,2020-08-06,4.0
2277,FR-76,2020-08-13,3.0
2278,FR-76,2020-08-20,5.0
2279,FR-76,2020-08-27,8.0
2280,FR-76,2020-09-03,19.0
2281,FR-76,2020-09-10,47.0
2282,FR-76,2020-09-17,62.0
2283,FR-76,2020-09-24,95.0
2284,FR-76,2020-10-01,10.0
2285,FR-77,2020-03-19,301.0
2286,FR-77,2020-03-26,638.0
2287,FR-77,2020-04-02,641.0
2288,FR-77,2020-04-09,572.0
2289,FR-77,2020-04-16,491.0
2290,FR-77,2020-04-23,283.0
2291,FR-77,2020-04-30,220.0
2292,FR-77,2020-05-07,137.0
2293,FR-77,2020-05-14,98.0
